id,summary,parent_interest_id,registered,published,updated_1,category,mnis_id,twfy_id,party,member,payment_received,received_date,job_title,payment_type,payment_description,value,hours_worked,hours_details,is_ultimate_payer_different,ultimate_payer_name,ultimate_payer_protected_by_confidentiality,ultimate_payer_address,ultimate_payer_nature_of_business,is_payment_donated,donatee_paid_by,donatee_type,donatee_details,link,category_code
12570,"Payment received on 29 May 2025 - £3,271.17",5988,2025-06-04,2025-06-04,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,Payment for work carried out prior to 4th July 2024,3271.17,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12570,1.1
12553,Payment received on 14 May 2025 - £86.29,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,86.29000000000001,6,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12553,1.1
12552,Payment received on 29 May 2025 - £101.42,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,101.42,8,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12552,1.1
12554,Payment received on 30 April 2025 - £25.00,11502,2025-06-03,2025-06-03,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,25,2,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12554,1.1
12306,"Payment received on 31 March 2025 - £36,688.60",6852,2025-05-31,2025-06-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,36688.6,12,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12306,1.1
12307,"Payment received on 15 April 2025 - £26,817.60",6852,2025-05-31,2025-06-02,,Employment and earnings - Ad hoc payments,5091,26352,reform,Nigel Farage,1,,,Monetary,,26817.6,12,This is an estimate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12307,1.1
12537,"Payment received on 23 May 2025 - £29,175.75",3869,2025-06-01,2025-06-01,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,"Speaking at a conference. (This includes £5482.70 to cover return flights, three nights accommodation in Seoul and airport transfers for me.)",29175.75,18,,1,Chosun Media,0,"30 Sejong-daero 21-gil, Jung-gu, Seoul, South Korea",South Korea Media organisation,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12537,1.1
12522,"Payment received on 27 May 2025 - £1,500.00",10930,2025-05-27,2025-05-28,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,Articles,1500,6,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12522,1.1
12524,Payment received on 15 May 2025 - £150.00,4321,2025-05-28,2025-05-28,,Employment and earnings - Ad hoc payments,4084,24882,conservative,Esther McVey,1,,,Monetary,For one show.,150,1,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12524,1.1
12470,"Payment received on 01 May 2025 - £15,211.53",12469,2025-05-20,2025-05-27,,Employment and earnings - Ad hoc payments,5100,26355,conservative,Blake Stephenson,1,,,Monetary,Total gross payments (before deductions) associated with the vesting and sale of restricted stock units in Tradeweb Inc. which were earnt whilst in employment before entering Parliament.,15211.53,0,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12470,1.1
12504,"Payment received on 09 May 2025 - £1,099.00",11565,2025-05-24,2025-05-27,,Employment and earnings - Ad hoc payments,5161,26399,reform,Richard Tice,1,,,Monetary,For social media posts,1099,30,Estimated hard to calculate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12504,1.1
12512,Payment received on 27 May 2025 - £250.00,3680,2025-05-27,2025-05-27,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published 10th May,250,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12512,1.1
12511,Payment received on 23 May 2025 - £750.00,3671,2025-05-27,2025-05-27,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,Article published online and hard copy 26th March 2025,750,6,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12511,1.1
12515,"Payment received on 22 May 2025 - £7,500.00",11770,2025-05-27,2025-05-27,,Employment and earnings - Ad hoc payments,188,10155,liberal-democrat,Ed Davey,1,,,Monetary,This payment is a publication advance.,7500,30,the number of hours is estimated,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12515,1.1
12489,Payment received on 22 May 2025 - £600.00,6031,2025-05-22,2025-05-22,,Employment and earnings - Ad hoc payments,5197,26437,conservative,Dr Neil Shastri-Hurst,1,,,Monetary,(Includes 15% to be deducted on account of Chambers' fees),600,3,Estimated number of hours worked,1,Prosperity Law LLP,0,"Vantage Point, 4 Hardman Street, Spinningfields, Manchester M3 3HF",Solicitor,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12489,1.1
12486,"Payment received on 22 April 2025 - £2,186.66",6318,2025-05-22,2025-05-22,,Employment and earnings - Ad hoc payments,5267,26600,labour,Yuan Yang,1,,,Monetary,This payment was part of the final advance for a book written before entering Parliament. It is for the publication of the translated version of the book (and e-book) in Japanese.,2186.66,0,No hours worked since entering parliament,1,The English Agency Japan (Ltd),0,"2-2-30 Kanda-Jinbocho Chiyoda-ku Tokyo 101-0051, Japan",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12486,1.1
12488,Payment received on 15 May 2025 - £411.16,4286,2025-05-22,2025-05-22,,Employment and earnings - Ad hoc payments,4500,25356,labour,Clive Lewis,1,,,Monetary,Writing one article,411.16,3,Approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12488,1.1
12492,"Payment received on 09 May 2025 - £1,210.00",12101,2025-05-22,2025-05-22,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,,1210,35,"approximate, including preparation time",0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12492,1.1
12472,"Payment received on 05 May 2025 - £2,150.07",5019,2025-05-20,2025-05-20,,Employment and earnings - Ad hoc payments,1440,11333,scottish-national-party,Pete Wishart,1,,,Monetary,,2150.07,0,No additional hours worked,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12472,1.1
12443,"Payment received on 08 May 2025 - £10,000.00",11622,2025-05-19,2025-05-20,,Employment and earnings - Ad hoc payments,4441,25323,conservative,Sir Oliver Dowden,1,,,Monetary,,10000,20,Up to two days per month,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12443,1.1
12452,Payment received on 07 May 2025 - £868.71,5988,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,,868.71,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12452,1.1
12451,"Payment received on 25 April 2025 - £2,457.58",5988,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,,2457.58,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12451,1.1
12453,Payment received on 09 May 2025 - £202.20,5988,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,,202.2,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12453,1.1
12450,Payment received on 24 April 2025 - £224.51,5988,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,,224.51,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12450,1.1
12455,Payment received on 28 April 2025 - £149.40,4017,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,4938,26061,labour,Paulette Hamilton,1,,,Monetary,,149.4,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12455,1.1
12449,"Payment received on 23 April 2025 - £4,017.14",5988,2025-05-19,2025-05-19,,Employment and earnings - Ad hoc payments,5067,26346,labour,Tony Vaughan,1,,,Monetary,For work done before 4 July 2024,4017.14,0,none since my election,1,confidential,0,confidential,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12449,1.1
12436,"Payment received on 28 April 2025 - £4,000.00",12266,2025-05-16,2025-05-16,,Employment and earnings - Ad hoc payments,4095,24916,conservative,Steve Barclay,1,,,Monetary,,4000,10.5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12436,1.1
12429,"Payment received on 12 May 2025 - £5,920.00",11008,2025-05-15,2025-05-15,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Giving a speech,Monetary,,5920,1,,1,Institutional Investor LLC,0,"1270 Avenue of Americas Suite 1100, New York, NY 10020 USA",An industry insights & market intelligence firm for the investment community,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12429,1.1
12433,Payment received on 30 April 2025 - £68.53,11502,2025-05-15,2025-05-15,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,68.53,3,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12433,1.1
12430,"Payment received on 15 May 2025 - £8,000.00",11008,2025-05-15,2025-05-15,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,Giving a speech,Monetary,,8000,1,,1,HSBC UK Bank PLC,0,"1 Centenary Square, Birmingham B1 1HQ",Banking & Financial Services,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12430,1.1
12434,Payment received on 14 May 2025 - £86.29,11502,2025-05-15,2025-05-15,,Employment and earnings - Ad hoc payments,4743,25894,reform,Lee Anderson,1,,,Monetary,,86.29000000000001,4,This is an estimated amount of hours,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12434,1.1
12423,"Payment received on 14 May 2025 - £1,026.91",11413,2025-05-14,2025-05-14,,Employment and earnings - Ad hoc payments,5158,26361,independent,Rupert Lowe,1,,,Monetary,,1026.91,5,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12423,1.1
12421,"Payment received on 25 April 2025 - £1,000.00",10919,2025-05-13,2025-05-13,,Employment and earnings - Ad hoc payments,1536,11656,labour,Emily Thornberry,1,,,Monetary,,1000,4,,0,,0,,,1,Donated by the Member to the recipient,Charity,,https://interests-api.parliament.uk/api/v1/Interests/12421,1.1
11976,Payment received on 10 February 2025 - £400.00,6545,2025-05-12,2025-05-12,,Employment and earnings - Ad hoc payments,5030,26313,labour,Dr Simon Opher,1,,,Monetary,Payment for work as a locum for two GP surgeries,400,6,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/11976,1.1
12400,Payment expected for services on 06 May 2025 - £255.00,11767,2025-05-12,2025-05-12,,Employment and earnings - Ad hoc payments,4462,25374,conservative,Tom Tugendhat,0,,,Monetary,,255,2,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12400,1.1
12407,"Payment received on 30 April 2025 - £1,050.00",6545,2025-05-12,2025-05-12,,Employment and earnings - Ad hoc payments,5030,26313,labour,Dr Simon Opher,1,,,Monetary,Payment for work as a locum for three full GP surgeries,1050,12,Shifts at GP surgery to cover Dr absences,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12407,1.1
12396,Payment received on 29 April 2025 - £750.00,10930,2025-05-11,2025-05-12,,Employment and earnings - Ad hoc payments,4475,25272,reform,Suella Braverman,1,,,Monetary,,750,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12396,1.1
12181,Payment received on 20 March 2025 - £500.00,12180,2025-05-12,2025-05-12,,Employment and earnings - Ad hoc payments,5030,26313,labour,Dr Simon Opher,1,,wrote an article for newspaper,Monetary,,500,6,Estimated,0,,0,,,1,Donated by the Member to the recipient,Other,All Party Parliamentary Group secretariat Beyond Pills,https://interests-api.parliament.uk/api/v1/Interests/12181,1.1
12389,"Payment received on 24 April 2025 - £13,200.00",11008,2025-05-08,2025-05-08,,Employment and earnings - Ad hoc payments,1572,11859,conservative,Sir Jeremy Hunt,1,,,Monetary,,13200,4,,1,Collinson (Central Services) Ltd,0,"Sussex House, Perrymount Rd, Haywards Heath, West Sussex RH16 1DN",Travel and loyalty program provider,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12389,1.1
12377,Payment received on 29 April 2025 - £250.00,3680,2025-05-07,2025-05-07,,Employment and earnings - Ad hoc payments,152,10180,conservative,Sir Iain Duncan Smith,1,,,Monetary,for an article,250,4,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12377,1.1
12354,Payment received on 14 April 2025 - £172.30,4353,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,172.3,0,,1,Penguin Books Ltd,0,"20 Vauxhall Bridge Road, London, England SW1V 2SA",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12354,1.1
12356,Payment received on 24 April 2025 - £137.81,4353,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,137.81,0,,1,Harpercollins Publishers,0,"3 London Brg, London SE1 9SG",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12356,1.1
12353,Payment received on 14 April 2025 - £141.28,4353,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,141.28,0,,1,Penguin Books Ltd,0,"20 Vauxhall Bridge Road, London SW1V 2SA",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12353,1.1
12355,Payment received on 24 April 2025 - £89.34,4353,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,89.34,0,,1,Everyman's Library,0,"50 Albemarle Street, London W1S 4BD",,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12355,1.1
12358,Payment received on 30 April 2025 - £673.00,4932,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,3991,24827,conservative,Jesse Norman,1,,,Monetary,,673,10,,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12358,1.1
12359,"Payment received on 22 April 2025 - £1,200.00",12101,2025-05-06,2025-05-06,,Employment and earnings - Ad hoc payments,146,10220,labour,Barry Gardiner,1,,,Monetary,Various media appearance,1200,18,approximate,0,,0,,,0,,,,https://interests-api.parliament.uk/api/v1/Interests/12359,1.1
