id,appg,category,donors_isprivateindividual_1,donors_isprivateindividual_2,donors_isprivateindividual_3,donors_isprivateindividual_4,donors_isprivateindividual_5,donors_issolebeneficiary_1,donors_issolebeneficiary_2,donors_issolebeneficiary_3,donors_issolebeneficiary_4,donors_issolebeneficiary_5,donors_name_1,donors_name_2,donors_name_3,donors_name_4,donors_name_5,donors_paymentdescription_1,donors_paymentdescription_2,donors_paymentdescription_3,donors_paymentdescription_4,donors_paymentdescription_5,donors_paymenttype_1,donors_paymenttype_2,donors_paymenttype_3,donors_paymenttype_4,donors_paymenttype_5,donors_publicaddress_1,donors_publicaddress_2,donors_publicaddress_3,donors_publicaddress_4,donors_publicaddress_5,donors_value_1,donors_value_2,donors_value_3,donors_value_4,donors_value_5,end_date,link,member,mnis_id,parent_interest_id,published,purpose,registered,source_archive,start_date,summary,twfy_id,updated_1,visitlocations_country_1,visitlocations_country_2,visitlocations_country_3,visitlocations_destination_1,visitlocations_destination_2,visitlocations_destination_3
6578,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, accommodation and meals",,,,,In kind,,,,,"BM LFI, London WC1N 3XX",,,,,2200.00,,,,,2023-09-07,https://interests-api.parliament.uk/api/v1/Interests/6578,Graeme Downie,5275,,2024-07-19,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",2024-07-18,Apr07_25,2023-09-03,International visit to Israel between 03 September 2023 and 07 September 2023,,,Israel,Palestine,,,,
6575,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, hotel and meals",,,,,In kind,,,,,"BM LFI, London WC1N 3XX",,,,,2200.00,,,,,2023-09-07,https://interests-api.parliament.uk/api/v1/Interests/6575,Melanie Onn,4464,,2024-07-18,"Fact finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",2024-07-17,Apr07_25,2023-09-03,International visit to Israel between 03 September 2023 and 07 September 2023,,,Israel,Palestine,,,,
6524,,Visits outside the UK,False,,,,,True,,,,,MOFA Taiwan,,,,,"Flights (£4,210), Hotel (approx. £850)
Local transportation (high speed railway only) (approx. £70) and food (approx. £340)",,,,,In kind,,,,,"50 Grosvenor Gardens, London SW1W 0EB",,,,,5470.00,,,,,2024-07-17,https://interests-api.parliament.uk/api/v1/Interests/6524,Sarah Champion,4267,,2024-07-17,Inauguration of the President,2024-07-17,Apr07_25,2024-05-07,International visit to Taiwan between 07 May 2024 and 17 July 2024,,,Taiwan,,,,,
6473,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, accommodation, meals",,,,,In kind,,,,,"BM LFI, London, WC1N 3XX",,,,,2200.00,,,,,2023-09-07,https://interests-api.parliament.uk/api/v1/Interests/6473,Dan Tomlinson,5282,,2024-07-17,"Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",2024-07-16,Apr07_25,2023-09-03,International visit to Israel between 03 September 2023 and 07 September 2023,,,Israel,Palestine,,,,
6514,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, accommodation and meals",,,,,In kind,,,,,"BM LFI, London WC1N 3XX",,,,,2400.00,,,,,2024-03-28,https://interests-api.parliament.uk/api/v1/Interests/6514,Mike Reader,5316,,2024-07-17,"Fact finding visit including meetings with Palestinian authorities, Opposition parties, Journalists and NGOs.",2024-07-17,Apr07_25,2024-03-24,International visit to Israel between 24 March 2024 and 28 March 2024,,,Israel,,,Israel and Palestine,,
6475,,Visits outside the UK,False,,,,,True,,,,,Conservative Friends of Israel (CFI Ltd),,,,,"Air travel, accommodation and hospitality",,,,,In kind,,,,,"CFI Ltd, PO Box 72288, London SW1P 9LB",,,,,2650.00,,,,,2024-02-16,https://interests-api.parliament.uk/api/v1/Interests/6475,Bradley Thomas,5186,,2024-07-17,Fact finding political delegation,2024-07-16,Apr07_25,2024-02-12,International visit to Israel between 12 February 2024 and 16 February 2024,,,Israel,,,,,
6521,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, accommodation, and meals",,,,,In kind,,,,,"BM LFI, London WC1N 3XX",,,,,2200.00,,,,,2023-09-07,https://interests-api.parliament.uk/api/v1/Interests/6521,Jake Richards,5082,,2024-07-17,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, activists, academics, and diplomats.",2024-07-17,Apr07_25,2023-09-03,International visit to Israel between 03 September 2023 and 07 September 2023,,,Israel,,,,,
6257,,Visits outside the UK,False,,,,,True,,,,,Labour Friends of Israel,,,,,"Flights, accommodation and meals",,,,,In kind,,,,,"BM LFI, London WC1N 3XX",,,,,2400.00,,,,,2024-03-28,https://interests-api.parliament.uk/api/v1/Interests/6257,Matthew Patrick,5162,,2024-07-16,"Fact-finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",2024-07-15,Apr07_25,2024-03-24,International visit to Israel between 24 March 2024 and 28 March 2024,,,Israel,Palestine,,,,
5968,All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases,Visits outside the UK,False,,,,,True,,,,,All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases,,,,,"Flights (£890), Visa (£60), Accommodation (£405), Travel medication (£65), Parking – (£175), Food and in-country expenses (£245)",,,,,In kind,,,,,"All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases c/o Malaria No More UK, Millbank Tower, 21-24 Millbank, London SW1P 4QP",,,,,1840.00,,,,,2024-05-16,https://interests-api.parliament.uk/api/v1/Interests/5968,Mr Tanmanjeet Singh Dhesi,4638,,2024-07-11,"To visit Ethiopia as Vice-Chair of the All-Party Parliamentary Group on Malaria and Neglected Tropical Diseases, to see first-hand the impact of malaria and neglected tropical diseases on local communities and the work of governments, civil society, health workers, academic and research institutions, and local communities in tackling these diseases.",2024-07-09,Apr07_25,2024-05-12,International visit to Ethiopia between 12 May 2024 and 16 May 2024,,,Ethiopia,,,,,
6188,,Visits outside the UK,True,False,,,,False,True,,,,Lord David Sainsbury,Labour Party,,,,"Return trip London to Singapore, accommodation and personal expenses for visit to Singapore, accompanied by a parliamentary assistant","(1) Return trip Singapore to Melbourne, Australia (travel only)",,,,Monetary,In kind,,,,,"20 Rushworth Street, London SE1 2SS",,,,1456.32,600.00,,,,2024-05-10,https://interests-api.parliament.uk/api/v1/Interests/6188,Seema Malhotra,4253,,2024-07-11,To inform my work as Shadow Skills Minister by researching international skills systems and meeting with international skills stakeholders and ministers.,2024-07-11,Apr07_25,2024-05-03,International visit to Australia between 03 May 2024 and 10 May 2024,,,Australia,Singapore,,Melbourne,,
6119,,Visits outside the UK,True,,,,,False,,,,,Lord David Sainsbury,,,,,"Estimate of flights (£3,644.78), accommodation (£1,144.90), transport and additional travel expenses (£508.49) for both Member and staff",,,,,In kind,,,,,,,,,,5298.17,,,,,2024-05-10,https://interests-api.parliament.uk/api/v1/Interests/6119,Sarah Jones,4631,,2024-07-11,"To inform my work as Shadow Industry Minister to meet with political counterparts, officials and skills and industry leaders.",2024-07-11,Apr07_25,2024-05-06,International visit to Singapore between 06 May 2024 and 10 May 2024,,,Singapore,,,,,
5879,,Visits outside the UK,False,,,,,True,,,,,Robert Tressell Festival Organising Committee,,,,,Flights (£234.60) and accommodation (£540.42),,,,,In kind,,,,,"Connect Trade Union, 6, Gardiner Row, Dublin 1",,,,,775.02,,,,,2024-05-12,https://interests-api.parliament.uk/api/v1/Interests/5879,Jeremy Corbyn,185,,2024-05-24,To speak at the Robert Tressell Festival.,2024-05-24,Apr07_25,2024-05-10,International visit to Ireland between 10 May 2024 and 12 May 2024,,,Ireland,,,Dublin,,
5857,"Population, Development & Reproductive Health",Visits outside the UK,False,,,,,True,,,,,European Parliamentary Forum on Sexual and Reproductive Rights,,,,,"Flight and visa (£884.30), accommodation (£1070.48), other travel/misc (£239.59), per diem (£551.07), other food and drinks (£177.99)",,,,,In kind,,,,,"Sq. de Meeûs 18, 1050 Ixelles, Belgium",,,,,2923.43,,,,,2024-05-03,https://interests-api.parliament.uk/api/v1/Interests/5857,Apsana Begum,4790,,2024-05-23,To attend the United Nations Commission on Population and Development 2024.,2024-05-23,Apr07_25,2024-04-28,International visit to United States between 28 April 2024 and 03 May 2024,,,United States,,,,,
5840,,Visits outside the UK,False,,,,,True,,,,,European Parliamentary Forum for Sexual and Reproductive Rights,,,,,"Flights, hotel, per diem, visa, taxi and UK transport",,,,,In kind,,,,,"Square de Meeûs 18, 1050 Brussels",,,,,2051.20,,,,,2024-05-18,https://interests-api.parliament.uk/api/v1/Interests/5840,Dr Rupa Huq,4511,,2024-05-22,"To participate in the UNFPA Global Dialogues on Demographic Diversity and Sustainable Development in the framework of ICPD 30, and a mini study tour on SRHR in Bangladesh.",2024-05-21,Apr07_25,2024-05-12,International visit to Bangladesh between 12 May 2024 and 18 May 2024,,,Bangladesh,,,Dhaka,,
5829,,Visits outside the UK,False,,,,,True,,,,,Coalition for Global Prosperity (CGP),,,,,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20), and flights (£855.43), airport parking (£81.70), ESTA (£16.75)",,,,,In kind,,,,,"1 Horse Guards Avenue, London SW1A 2HU",,,,,3198.67,,,,,2024-05-10,https://interests-api.parliament.uk/api/v1/Interests/5829,Mr Tanmanjeet Singh Dhesi,4638,,2024-05-22,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-21,Apr07_25,2024-05-06,International visit to United States between 06 May 2024 and 10 May 2024,,2024-10-25,United States,,,Washington DC,,
5825,,Visits outside the UK,False,,,,,True,,,,,"Ministry of Foreign Affairs, Qatar",,,,,"Flights, accommodation, and food",,,,,In kind,,,,,"Almirqab Tower, West Bay, Doha, Qatar",,,,,5800.00,,,,,2024-05-01,https://interests-api.parliament.uk/api/v1/Interests/5825,Florence Eshalomi,4870,,2024-05-21,"Cross Party delegation visit to engage with Qatari Ministers, senior officials, British Ambassador, council members and local organisations on UK-Qatari interests.",2024-05-20,Apr07_25,2024-04-26,International visit to Qatar between 26 April 2024 and 01 May 2024,,,Qatar,,,Doha,,
5773,,Visits outside the UK,False,,,,,True,,,,,Coalition for Global Prosperity (CGP),,,,,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20) and flights (£855.43)",,,,,In kind,,,,,"1 Horse Guards Avenue, London SW1A 2HU",,,,,3100.22,,,,,2024-05-10,https://interests-api.parliament.uk/api/v1/Interests/5773,Stephen Kinnock,4359,,2024-05-17,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-15,Apr07_25,2024-05-06,International visit to United States between 06 May 2024 and 10 May 2024,,,United States,,,Washington DC,,
5799,,Visits outside the UK,False,,,,,True,,,,,"Ministry of Foreign Affairs, Qatar",,,,,"Flights, accommodation, in country transportation and refreshments",,,,,In kind,,,,,"Almirqab Tower, West Bay, Doha, Qatar",,,,,5800.00,,,,,2024-04-30,https://interests-api.parliament.uk/api/v1/Interests/5799,Marsha De Cordova,4676,,2024-05-17,"Cross party delegation to engage with Ministers, Council Members and senior officials on UK-Qatari interests focussed on Foreign Policy, including Qatar's role in seeking to resolve regional conflict.",2024-05-17,Apr07_25,2024-04-26,International visit to Qatar between 26 April 2024 and 30 April 2024,,,Qatar,,,,,
5778,,Visits outside the UK,False,False,,,,True,True,,,,The Parliamentary Network on the World Bank & International Monetary Fund,"The Stone Center, Harris School of Public Policy",,,,"Flights (£1,446) accommodation (£1,588) and sundries (estimated at £100)",Accommodation (£650) and sundries (estimated at £100),,,,In kind,In kind,,,,"66 avenue d'Iéna, 75116 Paris, France","University of Chicago, 5801 S. Ellis Ave. Chicago, IL 60637, USA",,,,3134.00,750.00,,,,2024-04-12,https://interests-api.parliament.uk/api/v1/Interests/5778,Liam Byrne,1171,,2024-05-16,"(1) In my capacity as Chair of the Parliamentary Network on the World Bank and international Monetary Fund, to attend the World Bank IMF Spring Meetings.  (2) Invited to present a lecture at the University on the Inequality of Wealth.",2024-05-14,Apr07_25,2024-04-10,International visit to United States between 10 April 2024 and 12 April 2024,,,United States,,,Washington DC and Chicago,,
5781,,Visits outside the UK,False,,,,,True,,,,,Coalition for Global Prosperity (CGP),,,,,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20) and flights (£855.43)",,,,,In kind,,,,,"1 Horse Guards Avenue, London SW1A 2HU",,,,,3100.22,,,,,2024-05-10,https://interests-api.parliament.uk/api/v1/Interests/5781,Dr Kieran Mullan,4860,,2024-05-16,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-15,Apr07_25,2024-05-06,International visit to United States between 06 May 2024 and 10 May 2024,,,United States,,,Washington DC,,
5734,,Visits outside the UK,False,,,,,True,,,,,Konrad-Adenauer-Stiftung,,,,,"Flights, accommodation, transfers, catering and sundries",,,,,In kind,,,,,"42 Essex Street, London WC2R 3JF",,,,,811.19,,,,,2024-04-21,https://interests-api.parliament.uk/api/v1/Interests/5734,Alan Mak,4484,,2024-05-16,Conference attendance.,2024-05-14,Apr07_25,2024-04-19,International visit to Germany between 19 April 2024 and 21 April 2024,,,Germany,,,,,
5718,,Visits outside the UK,False,,,,,True,,,,,"Ministry of Foreign Affairs, Qatar",,,,,"Flights, accommodation and associated costs",,,,,In kind,,,,,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",,,,,5800.00,,,,,2024-05-01,https://interests-api.parliament.uk/api/v1/Interests/5718,Chris Law,4403,,2024-05-13,"Cross party delegation to engage with ministers, council members and senior officials on UK-Qatari interests focussed on foreign policy, including Qatar's role in seeking to resolve regional conflict and bring about stability; aviation, media, communication and technology policy.",2024-05-13,Apr07_25,2024-04-26,International visit to Qatar between 26 April 2024 and 01 May 2024,,,Qatar,,,,,
5608,,Visits outside the UK,False,False,False,,,True,True,True,,,Friends of Sinn Féin USA,Irish Society of Philadelphia,Irish American Unity Conference,,,"Flights, Dublin – Philadelphia-Pittsburgh- Dublin",Accommodation costs (£480) and meals (£120),Accommodation Costs,,,In kind,In kind,In kind,,,"1212 Avenue of the Americas, 5th Floor
New York, NY 10036","325 Chestnut St, Philadelphia, PA 19106","1147 Lindsay Rd, Carnegie, PA 15106",,,895.00,600.00,160.00,,,2024-04-30,https://interests-api.parliament.uk/api/v1/Interests/5608,Paul Maskey,4245,,2024-05-03,To speak at Irish Society of Philadelphia Annual Dinner and meet political and civic leaders and to speak at Irish America Unity Conference event on Irish Unity.,2024-05-03,Apr07_25,2024-04-24,International visit to United States between 24 April 2024 and 30 April 2024,,,United States,,,Philadelphia and Pittsburgh,,
5583,,Visits outside the UK,False,,,,,True,,,,,Party of the European Left,,,,,Travel (£226.04) and accommodation (£124.86),,,,,In kind,,,,,"Square de Meeûs 25, Brussels",,,,,350.90,,,,,2024-04-05,https://interests-api.parliament.uk/api/v1/Interests/5583,Jeremy Corbyn,185,,2024-05-02,To speak at the International Conference on “Europe for the People”.,2024-05-01,Apr07_25,2024-04-04,International visit to Belgium between 04 April 2024 and 05 April 2024,,,Belgium,,,Brussels,,
5574,,Visits outside the UK,False,,,,,False,,,,,Eleanor Crook Foundation,,,,,"Flights, accommodation, food and subsistence for myself and a member of staff",,,,,In kind,,,,,"1049 30th Street NW, Washington DC 20007",,,,,5554.56,,,,,2024-04-21,https://interests-api.parliament.uk/api/v1/Interests/5574,Lisa Nandy,4082,,2024-05-01,To attend IMF/World Bank Spring meetings in my capacity of Shadow Cabinet Minister for International Development.,2024-05-01,Apr07_25,2024-04-16,International visit to United States between 16 April 2024 and 21 April 2024,,,United States,,,Washington DC,,
5479,,Visits outside the UK,False,,,,,True,,,,,European Leadership Network (ELNET UK),,,,,"Accommodation (£892), flights (£1081) and food (£344)",,,,,In kind,,,,,"Epworth House, 25 City Rd, London EC1Y 1AA",,,,,2317.00,,,,,2024-04-10,https://interests-api.parliament.uk/api/v1/Interests/5479,Jim Shannon,4131,,2024-04-26,UK and German State Parliamentarian Delegation to Israel.,2024-04-26,Apr07_25,2024-04-07,International visit to Israel between 07 April 2024 and 10 April 2024,,,Israel,,,Tel Aviv and Kfar Aza,,
5494,,Visits outside the UK,False,,,,,True,,,,,"Minister of Industry and Mineral Resources, Kingdom of Saudi Arabia",,,,,Return flights from Riyadh to Jeddah,,,,,In kind,,,,,"King Fahd Street, 12363 Riyadh",,,,,886.10,,,,,2024-01-13,https://interests-api.parliament.uk/api/v1/Interests/5494,Ms Nusrat Ghani,4460,,2024-04-25,Personal visit.,2024-04-24,Apr07_25,2024-01-11,International visit to Saudi Arabia between 11 January 2024 and 13 January 2024,,,Saudi Arabia,,,Jeddah,,
5493,,Visits outside the UK,False,,,,,False,,,,,National Jewish Assembly,,,,,"A four night trip to Israel for my husband and I including
flights (£989.74 for two return flights to Tel Aviv), accommodation, meals and visits within Israel (£26,811.53)",,,,,In kind,,,,,"National Jewish Assembly, Suite 12, 116 Ballards Lane, London N3 2DN",,,,,27801.27,,,,,2024-04-04,https://interests-api.parliament.uk/api/v1/Interests/5493,Suella Braverman,4475,,2024-04-25,Solidarity visit to Israel following October 7th attacks.,2024-04-25,Apr07_25,2024-03-31,International visit to Israel between 31 March 2024 and 04 April 2024,,,Israel,,,,,
5506,,Visits outside the UK,False,,,,,True,,,,,Edmund Burke Foundation,,,,,"Eurostar train tickets, return London-Brussels, plus transfers",,,,,In kind,,,,,"Edmund Burke Foundation, 300 Independence Avenue SE, Washington, DC 20003",,,,,766.15,,,,,2024-04-16,https://interests-api.parliament.uk/api/v1/Interests/5506,Suella Braverman,4475,,2024-04-25,To speak at a conference in Brussels.,2024-04-25,Apr07_25,2024-04-16,International visit to Belgium on 16 April 2024,,,Belgium,,,,,
5180,,Visits outside the UK,False,,,,,True,,,,,Taiwanese Ministry of Foreign Affairs,,,,,"Flights, accommodation, local transportation and meals",,,,,In kind,,,,,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan",,,,,6832.00,,,,,2024-04-05,https://interests-api.parliament.uk/api/v1/Interests/5180,Dame Diana Johnson,1533,,2024-04-18,"Delegation to Taipei organised by Labour Friends of Taiwan to meet with the President, Foreign Minister, Speaker of the Taiwanese Parliament and other officials.",2024-04-16,Apr07_25,2024-03-29,International visit to Taiwan between 29 March 2024 and 05 April 2024,,,Taiwan,,,,,
4749,,Visits outside the UK,False,,,,,False,,,,,Glen Earrach Energy Ltd,,,,,"Hotel, travel and costs for myself and my political adviser",,,,,In kind,,,,,"50 Lothian Road, Festival Square, Edinburgh EH3 9WJ",,,,,1498.00,,,,,2024-01-29,https://interests-api.parliament.uk/api/v1/Interests/4749,Ian Murray,3966,,2024-04-15,Delegation to examine pumped hydro.,2024-03-13,Apr07_25,2024-01-28,International visit to Switzerland between 28 January 2024 and 29 January 2024,,2024-04-11,Switzerland,,,Lusanne,,
